;citrus;lemon;grapefruit;orange;pineapple;grape;strawberry;apple;pear;peach;banana;rose;violet;lavender;cologne;perfume;honey;cherry;berry;almond;clove;cinnamon;tea;oak;cedar;mothball;peppermint;camphor;eucalyptus;chocolate;vanilla;syrup;caramel;raisin;coconut;anise;licorice;detergent;gasoline;solvent;turpentine;pine;geranium;celery;vegetable;weed;grass;cucumber;hay;bakery;bread;beer;leather;cardboard;rope;potato;mouse;mushroom;peanut;egg;birch;cork;incense;coffee;tar;creosote;disinfectant;vinegar;ammonia;urine;rubber;kerosene;paint;varnish;popcorn;cheese;garlic;onion;blood;animal;manure;bark
tar;0.6078670684270489;0.5863560990538853;0.5807215879251699;0.6005360171026242;0.5904187895345383;0.5748548735602705;0.5980743443073371;0.4726426369592583;0.6175414243205253;0.6327526684612088;0.5489599195174284;0.5939923391155038;0.601901836589958;0.5969263225818933;0.6265970087616488;0.635356412692067;0.5973392198333173;0.5896619314166937;0.5896619314166937;0.4828999010927287;0.5350689875357129;0.5544839035004347;0.565809368760933;0.40314633528510785;0.5195041033993532;0.33504808373356365;0.5194501806295603;0.3642087905691707;0.41017665635435224;0.528083998494656;0.5377759431241432;0.483823210270358;0.5048701144279999;0.5750004532430678;0.5370633749502427;0.4452157439933699;0.4452157439933699;0.25209440177602876;0.2590697873761907;0.2590697873761907;0.36113626470592247;0.36113626470592247;0.544588064303327;0.4994345413172262;0.5233394123993583;0.5072734373586427;0.5414193891990976;0.5334971910712714;0.4866704707892935;0.5502386699515818;0.5502386699515818;0.4329158022849478;0.1795944541094674;0.4324379821737535;0.3319158222448411;0.49355634252944547;0.4068107260851475;0.5139706724377348;0.5068513825583189;0.5217339364458929;0.4201772724994968;0.3582757776700117;0.5472852894433072;0.46648044115808546;2.220446049250313e-16;0.056793381161113765;0.18247022931692847;0.5215992434891723;0.3768150204336028;0.45899249487525373;0.1746256224708886;0.2316950020953677;0.3473312187781405;0.2966455510659022;0.5271585995747385;0.44371516214247875;0.4256631367130488;0.4256631367130488;0.485193329120036;0.4379306443485882;0.45767619469610044;0.4201772724994968
creosote;0.5905515268207409;0.5669204976732977;0.5613582719548142;0.5902012690062474;0.5885635792114073;0.5708499406121412;0.595452235586226;0.5159016899192485;0.6104301527036289;0.6302601845750708;0.5535602588845202;0.5677833557631276;0.5717137493130959;0.5528605321472624;0.5880781091946681;0.6003245596872568;0.5964950110780955;0.5807892281876347;0.5807892281876347;0.4781342332435144;0.5135448624799247;0.5454156264812371;0.5539318360474831;0.34253996314480617;0.47491331479480575;0.3111785653723402;0.5215088457217496;0.3341333230134608;0.39854190993898236;0.5333217517603487;0.5389506273984774;0.5255823566934603;0.5402371823049579;0.5763663416814082;0.5322198052716712;0.4797853774089996;0.4797853774089996;0.2003285435170835;0.2508163895757876;0.2508163895757876;0.3275779458853988;0.3275779458853988;0.5112607931370572;0.5292790726919762;0.5376160338076441;0.5023300801744977;0.5375363318479232;0.5339930800646802;0.47054819919751517;0.5362898768027702;0.5362898768027702;0.4313235188437955;0.14014777452432098;0.4475765111878343;0.37986371613469444;0.48500309582953366;0.43750289160012623;0.5085390417203703;0.5236686125798992;0.5309636680312686;0.3876025034273133;0.3373990845856983;0.49123253068407985;0.5020919812192709;0.056793381161113765;6.661338147750939e-16;0.11972408801368084;0.5435164211857535;0.34667330844165534;0.45721246054884146;0.20290699703287518;0.21401582445754208;0.2994113819690734;0.25167600439923676;0.5412195909615133;0.4640017864050866;0.48491903509255374;0.48491903509255374;0.5007807122641899;0.4458877843555411;0.4787248988630982;0.3876025034273133
disinfectant;0.560682805156635;0.5356803042791712;0.5436128575555872;0.5720927518871082;0.5806626619570066;0.5611657929892987;0.5885816860647041;0.5928306372015856;0.5945719022186104;0.6089774054997502;0.5413711013500776;0.5555397428560128;0.5589086407452112;0.5299364664970563;0.5608441208874917;0.5557110868824973;0.5702614680533193;0.5737329472105075;0.5737329472105075;0.5045414579163755;0.5267191840097889;0.5515880417546811;0.5422872219055689;0.32238933101563666;0.41253092689094617;0.28048940038230075;0.4590815747167996;0.18703329325083506;0.27447923799894725;0.5481726539580035;0.5500918873426842;0.5580890758518687;0.572912662174154;0.5743895347926722;0.5283563897331863;0.4876668562985797;0.4876668562985797;0.09122019572631113;0.2239325447592781;0.2239325447592781;0.16036191317945814;0.16036191317945814;0.49926556611287054;0.5596778964999154;0.5862234166475396;0.537873401755764;0.5531533004003366;0.5659723732416915;0.5006178894786352;0.5793584646961731;0.5793584646961731;0.4712045152347188;0.17057744454390206;0.47853541784944104;0.44666505233426135;0.5322849353500411;0.5227318883879031;0.5280502339082251;0.5631328575478417;0.5728215362612443;0.41300033815869647;0.41398998381079605;0.4218270829836146;0.5512357066643475;0.18247022931692847;0.11972408801368084;0.0;0.5845051099369498;0.3008789417538322;0.5057390421593129;0.26318711287448204;0.18318807872070642;0.199796010665662;0.1502271295501879;0.5704127607734167;0.4763230563378036;0.561599481648528;0.561599481648528;0.5681187653431036;0.5283548142288341;0.5354251262694875;0.41300033815869647
vinegar;0.5038930021085666;0.4925974778535952;0.49551292095193056;0.4973983397694399;0.49718503346949605;0.5353549642231806;0.5308219091364732;0.4148752115668512;0.5344174318125606;0.5274392902134761;0.5388117960211533;0.5851878542452554;0.6041147220970866;0.6394703409331222;0.6357605149136686;0.6610181429907678;0.5888156478014549;0.5695479619206884;0.5695479619206884;0.5999262863361177;0.5905616740082329;0.595289798819864;0.6151337104164176;0.6134216828920217;0.6360953405753692;0.5624313391987463;0.6113490248497451;0.611642032142242;0.6006336099613425;0.536723447537739;0.5941704713062148;0.567263253043282;0.5713579331061062;0.5532028666321973;0.5646426028762963;0.577007957450818;0.577007957450818;0.5597436529144737;0.47259703932610625;0.47259703932610625;0.6025637978782411;0.6025637978782411;0.5446072176455926;0.5390923974688203;0.5132860255765064;0.5278567491463406;0.5423361158485718;0.4857685843467388;0.568894617365216;0.5227976483712171;0.5227976483712171;0.42939984312663537;0.5176078058627526;0.49524027748027344;0.4106507459405643;0.5057916147203915;0.3000788230349832;0.4693857012962249;0.5485099193115431;0.39644670369327983;0.6505685680476753;0.5199900776780971;0.6989155287769262;0.5297145193484268;0.5215992434891723;0.5435164211857535;0.5845051099369498;5.551115123125783e-17;0.3876717840849009;0.21868949037631263;0.48189028237520704;0.5039620384182171;0.548159718713471;0.5615209842331403;0.5405305084887715;0.552363685508531;0.3592740709462592;0.3592740709462592;0.23961922837459665;0.1998943182677354;0.15693926164787764;0.6505685680476753
ammonia;0.5729157705794444;0.5454402489583725;0.5506216709242723;0.5800000609087146;0.5832910994197111;0.5975706252557679;0.6092210403705612;0.5206988563616989;0.6057181934401646;0.6319961201363098;0.543740382548475;0.5474459632323566;0.5645448033520863;0.5757054238969468;0.5894105378752518;0.6015042323100894;0.582924722306154;0.6226363089731364;0.6226363089731364;0.5715814876169413;0.5784650545388562;0.5873966514309917;0.6102285859014743;0.4840223832863365;0.507164578383547;0.3680933629735422;0.5437701149352501;0.36851286546668827;0.41783419615471773;0.5442717369259269;0.5855065809867321;0.5723141177403187;0.5859533885024665;0.6101739345017718;0.5538044076526331;0.5577089975988098;0.5577089975988098;0.2599386088275169;0.29508756190443575;0.29508756190443575;0.3494007880016325;0.3494007880016325;0.516166278917872;0.5654880800800461;0.569777852081035;0.5329896234350235;0.5479096223843495;0.5392102640559426;0.5373698231508341;0.5817640239246348;0.5817640239246348;0.45921806050109854;0.41814972299643965;0.5192441279649573;0.44527532051746116;0.5142508190011824;0.3701206107050186;0.4900962688241241;0.523974658289135;0.47491207293022547;0.5658564049083985;0.49964425890371417;0.5662471952075756;0.5492368955069721;0.3768150204336028;0.34667330844165534;0.3008789417538322;0.3876717840849009;1.1102230246251565e-16;0.2656130213558644;0.41230367930961576;0.3208957769995647;0.35294400387224834;0.3233920175074814;0.5403079977009518;0.5167192768619299;0.447489480276691;0.447489480276691;0.2744372309618911;0.3556702947742948;0.391805147308718;0.5658564049083985
urine;0.5821073254495563;0.5665393718476207;0.5636489638747626;0.5779935606526924;0.5511387583526509;0.5544547838776149;0.5628434408640992;0.48988447114271705;0.5823510172512046;0.5776198596568454;0.5470361492828408;0.4921765277988631;0.5029796855312365;0.5529591539893178;0.55731320869604;0.5841612804337706;0.4159545453065598;0.5836997027864707;0.5836997027864707;0.566220402528629;0.5639570140332897;0.5625143925232121;0.609740321686937;0.5965700453744684;0.5771004510274338;0.4743752303851461;0.5806162278604746;0.5522809982794746;0.5696325918258397;0.5296506912099206;0.5568757956385016;0.5521258363463841;0.5508356209854417;0.5566333240746095;0.5433434726773035;0.5330627356795828;0.5330627356795828;0.5297962465061504;0.5219730470030778;0.5219730470030778;0.5753238838757764;0.5753238838757764;0.5241257903438654;0.5628228714774027;0.547844776656177;0.5486186314715621;0.5462418663755052;0.5366600410620703;0.5118489101659394;0.549163714552284;0.549163714552284;0.3954112810753342;0.46273932944068574;0.519099911692659;0.41743165941183885;0.52733425434814;0.29445447011459525;0.49180019835014815;0.5419863199829776;0.3952144257322887;0.5940047940313822;0.4897981380457381;0.6059632473430149;0.533182123870273;0.45899249487525373;0.45721246054884146;0.5057390421593129;0.21868949037631263;0.2656130213558644;5.551115123125783e-17;0.45042004605163216;0.5084211219997955;0.565218878938146;0.5388949684448975;0.5324173493351068;0.5278518458899881;0.45695072039181295;0.45695072039181295;0.24816845020454215;0.18614781915947765;0.20424772571638877;0.5940047940313822
rubber;0.5855244267520533;0.5693285792900346;0.5522466554600419;0.5791650322983694;0.5803025158666681;0.5653895519434589;0.5858708264123208;0.42842897843560285;0.6071783445586434;0.6139941828436974;0.5524374551803373;0.5660327106692071;0.5787999753974677;0.5831688841241903;0.6181336211810158;0.6279244012626483;0.6147714878908126;0.5994753046889256;0.5994753046889256;0.529851851281973;0.5515012703775687;0.5600024979203405;0.6014212780892454;0.49228970173456943;0.563938064601296;0.4154036621239906;0.539725467339796;0.44669759915182317;0.47826195579961095;0.5408939340599581;0.5554877677042218;0.5498299642959734;0.5607339483149794;0.5842315275637191;0.5441285671185051;0.48410573088273656;0.48410573088273656;0.2861870088922036;0.2672623970787809;0.2672623970787809;0.42809392357879716;0.42809392357879716;0.512823844755723;0.5351003611789554;0.5384941968364713;0.4986665019749709;0.5230186248511907;0.5413330880736412;0.5093049958344928;0.5490120756973476;0.5490120756973476;0.49351846207423933;0.23170467991218624;0.418654216193;0.3808706041807982;0.5021262505859362;0.44373657586971416;0.4508468069459487;0.5467194296233627;0.4951410175790512;0.5102048936080049;0.43209913349279827;0.5929188288928582;0.5273137195510308;0.1746256224708886;0.20290699703287518;0.26318711287448204;0.48189028237520704;0.41230367930961576;0.45042004605163216;9.992007221626409e-16;0.27315994370809704;0.36162209961237624;0.34091429014502816;0.5417965086238523;0.458585876850928;0.37843814988169655;0.37843814988169655;0.4503973454587478;0.4244676446159859;0.45477186330871466;0.5102048936080049
kerosene;0.5663324007955941;0.5421584188467585;0.5374675897834564;0.5724000777471914;0.5718095801772052;0.5659276453875441;0.5925358781698182;0.54676970022814;0.5784197177808287;0.6139758217721114;0.519869331871938;0.5641894598279195;0.569223003776578;0.5474066902561595;0.5853426821695321;0.5951825844371476;0.6037273138994627;0.5952958238781944;0.5952958238781944;0.5430141171568256;0.5320600689748156;0.5617561270530252;0.5403918157850321;0.38565301590267;0.4744432595509884;0.3381445581041749;0.4985852847001612;0.3106652089511921;0.3502955011755937;0.5414397662565356;0.5642445977307513;0.5571634249980377;0.5756778556451086;0.5828422812347226;0.5461259333360279;0.5071964530089907;0.5071964530089907;0.11699003441199002;0.09006637864426881;0.09006637864426881;0.20772845937089496;0.20772845937089496;0.4654296469269754;0.5193114362779574;0.4785116884815266;0.44490891439826363;0.4656688613370724;0.49159398309084557;0.49354484311393354;0.588531834644366;0.588531834644366;0.44503201460843067;0.284521606374679;0.48982943070508667;0.4259501779687609;0.5204116007306909;0.5270536594472044;0.46372208103998613;0.5503065541832783;0.5551413538573652;0.47014834066350175;0.4605717641230101;0.5221536255165999;0.5455300797387929;0.2316950020953677;0.21401582445754208;0.18318807872070642;0.5039620384182171;0.3208957769995647;0.5084211219997955;0.27315994370809704;0.0;0.12834313630707028;0.10341603541748318;0.5597137282468008;0.4752917773542886;0.4714700211857028;0.4714700211857028;0.5310750515625522;0.5382400918722156;0.5374408358342148;0.47014834066350175
paint;0.5478818607846048;0.5270449253721557;0.5230969127216609;0.5568624952102993;0.5585855888747394;0.5819524014041194;0.5958668233024474;0.5589001086147423;0.5371346262662476;0.5987192825160789;0.4313527571178773;0.5635799909687982;0.5663172031883326;0.5428175482523491;0.5778665610676239;0.5725420301643674;0.5843545242209087;0.5726158858973959;0.5726158858973959;0.4918304518414722;0.5502748047426596;0.5650014216503884;0.53431988109223;0.32301505662999674;0.45382110844321266;0.3964328578435971;0.4942930370638546;0.3045001233976093;0.34241003801643455;0.54132004819346;0.5491170085750164;0.54683384377721;0.5659725991568211;0.5826155375940283;0.5103441214851255;0.50789267716595;0.50789267716595;0.11523440410059693;0.1402554616314038;0.1402554616314038;0.146990904866457;0.146990904866457;0.46240768705989654;0.5104107398960284;0.4860284667398485;0.460433866183444;0.4758123563795803;0.4864643514397601;0.4519106578781952;0.5755910430703965;0.5755910430703965;0.48020259829028517;0.3155272860461705;0.44004074437426566;0.42497177015228915;0.4991627982549527;0.5442372765962622;0.4894554379778103;0.5340020349656439;0.5723097135298785;0.44676208597835354;0.4359104466189141;0.5026633553174573;0.5599698580301624;0.3473312187781405;0.2994113819690734;0.199796010665662;0.548159718713471;0.35294400387224834;0.565218878938146;0.36162209961237624;0.12834313630707028;0.0;0.046597602378850134;0.5484791774518034;0.4791474992939737;0.5730324622130706;0.5730324622130706;0.5888057629598564;0.5711321046380841;0.5880124532411216;0.44676208597835354
varnish;0.5335926074819702;0.5151317404444018;0.5144342470851111;0.5389784690330426;0.5517982178148888;0.5660401460147743;0.5761377472168463;0.5809870332064079;0.5406620958575464;0.578983018811139;0.4571502277146828;0.5408285486137908;0.532396903236886;0.5017082375531576;0.5522763681857626;0.5395194788010464;0.541117661146522;0.5552583365125602;0.5552583365125602;0.4835277292284477;0.5338308307239363;0.5443731118140462;0.5322468660865819;0.299684399624095;0.42969613454476363;0.33960538734945184;0.4746463248774405;0.254600463807648;0.3081873875632418;0.5458036008543556;0.5456109247629418;0.5478959895094792;0.5664289526161493;0.574693983884074;0.5304985113683318;0.4816245156248215;0.4816245156248215;0.08072516227739779;0.12581171973707872;0.12581171973707872;0.12037525335564536;0.12037525335564536;0.47244522022086216;0.5318096755791375;0.5246225080982291;0.4991998520737834;0.508708226523599;0.5150881605830814;0.48311594991285567;0.5743350448881522;0.5743350448881522;0.45009094023418394;0.2914510382909381;0.48837300853760257;0.44677900198375275;0.5266414691281398;0.5453766967139627;0.4972962309347198;0.5449281405488337;0.5725799924866808;0.43750137419380597;0.4638272250544605;0.4515635043548565;0.5604659642569592;0.2966455510659022;0.25167600439923676;0.1502271295501879;0.5615209842331403;0.3233920175074814;0.5388949684448975;0.34091429014502816;0.10341603541748318;0.046597602378850134;0.0;0.5549418040342907;0.4676114003580014;0.5782252696355273;0.5782252696355273;0.5988862429913828;0.5668553619386187;0.572426332412622;0.43750137419380597
popcorn;0.5459007656513774;0.5356915242309033;0.5366780412541285;0.5389148460311858;0.5345233946224378;0.5317233146508978;0.5411233671463873;0.4033094961020531;0.5559794188392269;0.5565520795311945;0.5285232843620401;0.545093890613716;0.5591768918108176;0.569569291764624;0.5616943514593722;0.5802183682445314;0.5687748778858928;0.5540616551760649;0.5540616551760649;0.3871611364355094;0.5311833735553775;0.5280276563963322;0.5646069829954575;0.4943989473975225;0.5385865888260134;0.5437048532492627;0.5471318834804524;0.5608411636528101;0.5483015173396152;0.4689396843893814;0.5049520314510182;0.4965983889543706;0.4443458125189924;0.5485104582332178;0.5106289771841763;0.5305892281027291;0.5305892281027291;0.5586619817246019;0.5488113685693773;0.5488113685693773;0.5556453589694678;0.5556453589694678;0.5643809381800805;0.5130241627234274;0.508113900741933;0.5336265948472873;0.5351305396950968;0.4905506369771027;0.47041985027003885;0.20923788010191552;0.20923788010191552;0.5222188019442959;0.4999230067860994;0.43395644395961336;0.4495900254096459;0.4671464264971641;0.3597826480363705;0.47862678636790085;0.2147799859843424;0.5007121093273772;0.5155755987429997;0.43516206284622727;0.5782801204807986;0.44318601053341405;0.5271585995747385;0.5412195909615133;0.5704127607734167;0.5405305084887715;0.5403079977009518;0.5324173493351068;0.5417965086238523;0.5597137282468008;0.5484791774518034;0.5549418040342907;0.0;0.5103191801952095;0.506756001589536;0.506756001589536;0.48901030213865143;0.467434928836298;0.5198359757910214;0.5155755987429997
cheese;0.5255033874516505;0.5065248147289599;0.5271777372410624;0.5378410882677277;0.5531943294367415;0.5564597202205294;0.5550525935436579;0.5467334013760746;0.5358588399298612;0.5383914518934348;0.5245977745683424;0.5324615884545122;0.5385660747870473;0.48192024970606895;0.5131840909595977;0.5109148865736572;0.48604158410715487;0.5436115244791208;0.5436115244791208;0.4671077532261678;0.4274868357512943;0.4567159004912178;0.3098808352514252;0.46141722649510525;0.4945957656893735;0.5025855475786144;0.2614028667574053;0.42023566759053543;0.3837795606234556;0.4992403754647639;0.4903529567737108;0.47677856214191217;0.48197813537098;0.5057208336784919;0.5176446730267442;0.28019295191173316;0.28019295191173316;0.4857724795707919;0.4811996163577019;0.4811996163577019;0.45283081678758497;0.45283081678758497;0.46663417168515475;0.4618335723904806;0.5044574468857378;0.47674999058924206;0.485703463390595;0.5176684383818742;0.5095837816348081;0.5158278998725371;0.5158278998725371;0.5337755886024741;0.4620888470781867;0.542945412678831;0.5461474441725631;0.5113757081136555;0.5187044856132147;0.5244265446963798;0.4932532239695304;0.540825903994336;0.4613667133691099;0.4927456577011636;0.4521183307867795;0.4965723314610691;0.44371516214247875;0.4640017864050866;0.4763230563378036;0.552363685508531;0.5167192768619299;0.5278518458899881;0.458585876850928;0.4752917773542886;0.4791474992939737;0.4676114003580014;0.5103191801952095;6.661338147750939e-16;0.5222019966431553;0.5222019966431553;0.5729038977090609;0.5290458881603811;0.5447813669492173;0.4613667133691099
garlic;0.5677316670424979;0.5528685365785806;0.5524938032261929;0.5598033505441131;0.5532539571791958;0.5441833774636167;0.5570497277080406;0.2107829645817329;0.5848054850156874;0.5842128583577841;0.542757747259224;0.5653476850882907;0.5810830894654329;0.6057735699910702;0.593883634357445;0.620513438114076;0.6135012355717477;0.5760027126787615;0.5760027126787615;0.5578708077427909;0.5377314709671452;0.5415187795707475;0.5942946912035167;0.6320129756916993;0.5756197706436043;0.5452857228975172;0.5604643469654552;0.564958397900568;0.5489615335866747;0.5258109610622415;0.5493776306582445;0.5244171908408011;0.5382461177712855;0.5675229009112335;0.5326977908873094;0.5369166596338766;0.5369166596338766;0.5422202718928196;0.4242820126470899;0.4242820126470899;0.5735383180740475;0.5735383180740475;0.5466379283702335;0.4649510439096701;0.47969448303384826;0.4879494882324669;0.5104848791379359;0.48671439428380064;0.5519347597002829;0.50507651585922;0.50507651585922;0.5333119585764865;0.5604118013273244;0.5484684219153385;0.48974334450762097;0.5081461009120394;0.4498183423372686;0.4873894772714444;0.5237673106363109;0.4359313726418765;0.6178943840624166;0.547506034251384;0.619507846629987;0.4907741467285875;0.4256631367130488;0.48491903509255374;0.561599481648528;0.3592740709462592;0.447489480276691;0.45695072039181295;0.37843814988169655;0.4714700211857028;0.5730324622130706;0.5782252696355273;0.506756001589536;0.5222019966431553;0.0;0.0;0.36303825447012383;0.43897866793009527;0.44106696398714845;0.6178943840624166
onion;0.5677316670424979;0.5528685365785806;0.5524938032261929;0.5598033505441131;0.5532539571791958;0.5441833774636167;0.5570497277080406;0.2107829645817329;0.5848054850156874;0.5842128583577841;0.542757747259224;0.5653476850882907;0.5810830894654329;0.6057735699910702;0.593883634357445;0.620513438114076;0.6135012355717477;0.5760027126787615;0.5760027126787615;0.5578708077427909;0.5377314709671452;0.5415187795707475;0.5942946912035167;0.6320129756916993;0.5756197706436043;0.5452857228975172;0.5604643469654552;0.564958397900568;0.5489615335866747;0.5258109610622415;0.5493776306582445;0.5244171908408011;0.5382461177712855;0.5675229009112335;0.5326977908873094;0.5369166596338766;0.5369166596338766;0.5422202718928196;0.4242820126470899;0.4242820126470899;0.5735383180740475;0.5735383180740475;0.5466379283702335;0.4649510439096701;0.47969448303384826;0.4879494882324669;0.5104848791379359;0.48671439428380064;0.5519347597002829;0.50507651585922;0.50507651585922;0.5333119585764865;0.5604118013273244;0.5484684219153385;0.48974334450762097;0.5081461009120394;0.4498183423372686;0.4873894772714444;0.5237673106363109;0.4359313726418765;0.6178943840624166;0.547506034251384;0.619507846629987;0.4907741467285875;0.4256631367130488;0.48491903509255374;0.561599481648528;0.3592740709462592;0.447489480276691;0.45695072039181295;0.37843814988169655;0.4714700211857028;0.5730324622130706;0.5782252696355273;0.506756001589536;0.5222019966431553;0.0;0.0;0.36303825447012383;0.43897866793009527;0.44106696398714845;0.6178943840624166
blood;0.598751596901818;0.5781610790700019;0.5721709995045361;0.5893512719304183;0.5622519735979675;0.5694758842923223;0.5666947333332505;0.36388809040930414;0.6105922179275014;0.5913328540420311;0.5616308195871857;0.5894977830189875;0.6105033139184626;0.6471827123037446;0.6432418615566367;0.6752196675513926;0.6421751261675216;0.605677002202454;0.605677002202454;0.566517014622761;0.5775194307054553;0.5812880664960214;0.6283958665706793;0.6103275200049276;0.5995899628557413;0.527410845968948;0.6080336747300014;0.602877705742543;0.6010654188499187;0.5319679496475606;0.5738775604470212;0.5616630142091642;0.5662459899160369;0.5988476625320003;0.5478471712625708;0.5626930508179273;0.5626930508179273;0.5721649730429741;0.518797768905901;0.518797768905901;0.6207946498074903;0.6207946498074903;0.5334994430128185;0.5347998296792781;0.49447275390352635;0.4975125995182673;0.4968632312090121;0.4874681070642271;0.4941981673046399;0.500603360798425;0.500603360798425;0.47664003626938795;0.4769097744040342;0.4476820404882752;0.3771598253041235;0.43292142478275475;0.22720210269306662;0.3942764649219911;0.49838678301581313;0.3270137941488879;0.59084204583129;0.4844964482774615;0.6788473074262616;0.5192889162459529;0.485193329120036;0.5007807122641899;0.5681187653431036;0.23961922837459665;0.2744372309618911;0.24816845020454215;0.4503973454587478;0.5310750515625522;0.5888057629598564;0.5988862429913828;0.48901030213865143;0.5729038977090609;0.36303825447012383;0.36303825447012383;0.0;0.17710512703835024;0.22109161953914885;0.59084204583129
animal;0.6180142533199222;0.5958788017467821;0.5974771851256089;0.6071083535776156;0.5679228998408804;0.5798563541051525;0.5854521146332223;0.4361302129482138;0.6158848788751006;0.6035967400479614;0.5673937062574907;0.5736532350309638;0.5940091724929979;0.6116199384013044;0.5966980808217754;0.6373846784071386;0.6055928463191397;0.6156974393417689;0.6156974393417689;0.5648701938128896;0.5827426012145359;0.5800048808486217;0.6453572034433203;0.5883224101122146;0.5543711245223748;0.4402909561658099;0.6049309054334198;0.5715640773728167;0.5909192289086377;0.5235929874039332;0.5759426289806022;0.563636236876169;0.5676610814281332;0.6063431328547637;0.5353370708159012;0.5404380398487799;0.5404380398487799;0.5597090642316653;0.5311007287464377;0.5311007287464377;0.5955388745716891;0.5955388745716891;0.5374344245857083;0.537836001063231;0.5198684358472733;0.523656425318377;0.5317203631318912;0.510199081553187;0.4812317940223373;0.45795432378370304;0.45795432378370304;0.4402927979807865;0.4055406344052899;0.4476956971594125;0.37063786436049584;0.4485684188137587;0.1444641265950664;0.4775172018055835;0.4902055643668732;0.3304383980486293;0.5696064403170864;0.47406300173379773;0.6463570315952257;0.48969584961518603;0.4379306443485882;0.4458877843555411;0.5283548142288341;0.1998943182677354;0.3556702947742948;0.18614781915947765;0.4244676446159859;0.5382400918722156;0.5711321046380841;0.5668553619386187;0.467434928836298;0.5290458881603811;0.43897866793009527;0.43897866793009527;0.17710512703835024;3.3306690738754696e-16;0.08811573970186104;0.5696064403170864
manure;0.5836134296596416;0.5691834788589932;0.5679284349268756;0.5755128204135125;0.5388771844396094;0.5456922515781429;0.5545246713353028;0.46059257760192307;0.5844214320072671;0.5762195971664146;0.5372253967981548;0.577320412822073;0.5923619150803329;0.6168427207406549;0.6127157114812954;0.6348260222527926;0.582241490576477;0.5752946586009463;0.5752946586009463;0.5705287209607783;0.558155612305492;0.5561107335821436;0.6236036353237918;0.6158473883440483;0.5781435294964192;0.4227942613901885;0.5743771551621439;0.5655346235430404;0.5768870752458454;0.5186763525854519;0.559692514382948;0.5432264890948955;0.5512337084603098;0.5721747043475046;0.5404768678731353;0.5315415849560777;0.5315415849560777;0.5584644574056089;0.5314217319097364;0.5314217319097364;0.5896913091260465;0.5896913091260465;0.5822179991601164;0.5547366601271138;0.5582295675948636;0.5657010940250441;0.5758918117146552;0.5426844556837069;0.5645440343187369;0.5278749179561755;0.5278749179561755;0.4635361456783884;0.445289106848787;0.5077555407508118;0.430174865024021;0.5116447356863362;0.20053157338480998;0.5062850698622978;0.5153917933981755;0.4453185245871725;0.6080049315263925;0.5435966632883067;0.650614007055779;0.513713388742633;0.45767619469610044;0.4787248988630982;0.5354251262694875;0.15693926164787764;0.391805147308718;0.20424772571638877;0.45477186330871466;0.5374408358342148;0.5880124532411216;0.572426332412622;0.5198359757910214;0.5447813669492173;0.44106696398714845;0.44106696398714845;0.22109161953914885;0.08811573970186104;6.106226635438361e-16;0.6080049315263925
bark;0.5533779835266974;0.5379230223390989;0.5051197429530486;0.5589922279410865;0.5568666443862224;0.5860337067003876;0.5873027441535226;0.572054280781426;0.5903729680868224;0.5887831416574187;0.5755805581342144;0.507571925008115;0.4884895665731521;0.4916851955882946;0.49031302903411633;0.48542525793633745;0.5627347034956095;0.5807273670675785;0.5807273670675785;0.4714338243459132;0.5062581133675539;0.5184085425755804;0.456909994053207;0.20186707741252385;0.2365240327229869;0.43164183484332136;0.4799383392205979;0.38484825208325457;0.4287736060106517;0.5311469860763168;0.5506651117412679;0.4876114120352143;0.5122899383897402;0.5535349795968109;0.5395832393432674;0.426276892429487;0.426276892429487;0.4817820196289864;0.53929903890335;0.53929903890335;0.37527354944065766;0.37527354944065766;0.4317406937570778;0.4357409001902011;0.35812806883210385;0.31775683924308273;0.36269938981891997;0.4444398659781231;0.25884461110566204;0.5461562801182314;0.5461562801182314;0.5329454240546052;0.339973768242695;0.2948442579000633;0.3555510168967114;0.3050534247684942;0.49110870292883224;0.44573564640266583;0.43241256290230096;0.5474345157046836;0.0;0.2713121948645102;0.356982884693164;0.48893118205529845;0.4201772724994968;0.3876025034273133;0.41300033815869647;0.6505685680476753;0.5658564049083985;0.5940047940313822;0.5102048936080049;0.47014834066350175;0.44676208597835354;0.43750137419380597;0.5155755987429997;0.4613667133691099;0.6178943840624166;0.6178943840624166;0.59084204583129;0.5696064403170864;0.6080049315263925;0.0
